id,name,brand,kind,status,physicalCount,functionSheetCount,functionTableCount,purposeRows,completeDeviceApproved,missing
espressif-esp32-esp32-c61-devkitc-1-n8r2,ESP32-C61-DevKitC-1-N8R2,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-devkitc-v4,ESP32-DevKitC V4,Espressif,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-devkitc-v4-wroom-32e,ESP32-DevKitC-V4-WROOM-32E,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-devkitc-ve-wrover,ESP32-DevKitC-VE-WROVER,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-devkitm-1,ESP32-DEVKITM-1,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-h2-devkitm-1,ESP32-H2-DEVKITM-1,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-h2-devkitm-1-n4,ESP32-H2-DevKitM-1-N4,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-lyrat,ESP32-LyraT,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-p4-eye,ESP32-P4-EYE,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-p4-function-ev-board,ESP32-P4-Function-EV-Board,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-p4x-function-ev,ESP32-P4X-Function-EV,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-pico-devkitm-2,ESP32-PICO-DEVKITM-2,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-pico-kit,ESP32-PICO-KIT,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-pico-kit-1,ESP32-PICO-KIT-1,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s2-human-machine-interface-dev-kit,ESP32-S2 Human Machine Interface Dev Kit,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s2-kaluga-dev-kit-v1-2-featuring-wrover,ESP32-S2 Kaluga Dev Kit (v1.2) featuring WROVER,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s2-kaluga-dev-kit-v1-3-featuring-wrover,ESP32-S2 Kaluga Dev Kit (v1.3) featuring WROVER,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s2-devkitc-1,ESP32-S2-DEVKITC-1,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s2-devkitc-1-n4,ESP32-S2-DevKitC-1-N4,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s2-devkitc-1-n8r2,ESP32-S2-DevKitC-1-N8R2,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s2-devkitc-1r-4mb-flash-2mb-psram,ESP32-S2-DEVKITC-1R (4MB flash/2MB PSRAM),Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s2-devkitm-1,ESP32-S2-DEVKITM-1,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s2-saola-1,ESP32-S2-SAOLA-1,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s2-saola-1mi,ESP32-S2-Saola-1MI,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-box,ESP32-S3 Box,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-box-3,ESP32-S3 Box 3,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-box-lite,ESP32-S3 Box Lite,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-lcd-evaluation-kit,ESP32-S3 LCD Evaluation Kit,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-lcd-evaluation-kit-v1-5,ESP32-S3 LCD Evaluation Kit v1.5,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-devkitc-1,ESP32-S3-DEVKITC-1,Espressif,board,pinout-source,3,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-devkitc-1-v1-1,ESP32-S3-DEVKITC-1 v1.1,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-devkitc-1-n16,ESP32-S3-DevKitC-1-N16,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-devkitc-1-n32r16,ESP32-S3-DevKitC-1-N32R16,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-devkitc-1-n32r8,ESP32-S3-DevKitC-1-N32R8,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-devkitc-1-n8,ESP32-S3-DevKitC-1-N8,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-devkitc-1-n8r2,ESP32-S3-DevKitC-1-N8R2,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-devkitc-1-n8r2-microros,ESP32-S3-DevKitC-1-N8R2 (MicroROS),Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-devkitc-1-n8r8,ESP32-S3-DevKitC-1-N8R8,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-devkitm-1,ESP32-S3-DEVKITM-1,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-devkitm-1-n8,ESP32-S3-DevKitM-1-N8,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-eye,ESP32-S3-EYE,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s3-usb-otg-n8,ESP32-S3-USB-OTG-N8,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s31-function-coreboard-1,ESP32-S31-FUNCTION-COREBOARD-1,Espressif,board,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp32-s31-korvo-1,ESP32-S31-KORVO-1,Espressif,board,reference-only,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp8684-devkitc-02,ESP8684-DEVKITC-02,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp8684-devkitc-02c-n4,ESP8684-DevKitC-02C-N4,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp8684-devkitm-1,ESP8684-DEVKITM-1,Espressif,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-esp8684-devkitm-1-v1-1,ESP8684-DEVKITM-1 v1.1,Espressif,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-saola-1-w-wroom,Saola 1 w/WROOM,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
espressif-esp32-saola-1-w-wrover,Saola 1 w/WROVER,Espressif,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
fablab-barcelona-esp32-barduino,Barduino,Fablab Barcelona,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
flipper-zero-esp32-wifi-dev,Flipper Zero WiFi Dev,Flipper Zero,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
franzininho-esp32-wifi-wroom,Franzininho WiFi Wroom,Franzininho,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
franzininho-esp32-wifi-wrover,Franzininho WiFi Wrover,Franzininho,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
freenove-esp32-esp32-wroom-board,ESP32 WROOM Board,Freenove,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
freenove-esp32-esp32-wrover-board-v1-6,ESP32 WROVER Board v1.6,Freenove,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
freenove-esp32-esp32-wrover-board-v3-0,ESP32 WROVER Board v3.0,Freenove,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
freenove-esp32-esp32-s3-wroom-board,ESP32-S3 WROOM Board,Freenove,board,pinout-source,2,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
freenove-esp32-esp32-s3-wroom-board-media-kit-red-pcb,ESP32-S3 WROOM Board (Media Kit red PCB),Freenove,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
freenove-esp32-esp32-s3-wroom-board-lite,ESP32-S3 WROOM Board Lite,Freenove,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
freenove-esp32-esp32-wrover-cam-dev-board,ESP32-WRover Cam Dev Board,Freenove,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
futurekeys-esp32-hexky-s2,HexKy S2,FutureKeys,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
generic-esp32-red-s2-wroom-board,Red S2 WROOM Board,Generic,board,missing,0,0,0,0,False,Physical connector map; Independent all-connector completeness review; Revision match and electrical limits
generic-manufacturer-unconfirmed-esp32-esp32-c3-plus-mini-1-esp32-c3-mini-v1,ESP32-C3 Plus Mini 1 (ESP32-C3_MINI_V1),Generic - manufacturer unconfirmed,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
generic-manufacturer-unconfirmed-esp32-esp32-c3-supermini,ESP32-C3 SuperMini,Generic - manufacturer unconfirmed,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
generic-manufacturer-unconfirmed-esp32-esp32-c3-supermini-plus-v2,ESP32-C3 SuperMini Plus (v2),Generic - manufacturer unconfirmed,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
generic-manufacturer-unconfirmed-esp32-esp32-cam,ESP32-CAM,Generic - manufacturer unconfirmed,board,pinout-source,1,0,0,0,False,Independent all-connector completeness review; Revision match and electrical limits
