id,brand,name,status,specification_urls,source_urls
crumpspace-esp32-crumps2,CrumpSpace,CrumpSpace CrumpS2,Source documentation available; dedicated specs not verified,,https://github.com/tylercrumpton/CrumpS2 | https://circuitpython.org/board/crumpspace_crumps2/
cytron-technologies-esp32-maker-feather-aiot-s3,Cytron Technologies,Maker Feather AIoT S3,Source documentation available; dedicated specs not verified,,https://circuitpython.org/board/cytron_maker_feather_aiot_s3/
czech-maker-make-more-esp32-maker-badge,Czech maker & Make More,Maker badge,Source documentation available; dedicated specs not verified,,https://github.com/dronecz/maker_badge | https://circuitpython.org/board/maker_badge/
dfrobot-esp32-beetle-esp32-c3,DFRobot,DFRobot Beetle ESP32-C3,Source documentation available; dedicated specs not verified,,https://wiki.dfrobot.com/SKU_DFR0868_Beetle_ESP32_C3 | https://circuitpython.org/board/beetle-esp32-c3/
dfrobot-esp32-firebeetle-2-esp32-c5-dfr1222,DFRobot,FireBeetle 2 ESP32-C5 DFR1222,Source documentation available; dedicated specs not verified,,https://wiki.dfrobot.com/SKU_DFR1222_Firebeetle_2_ESP32_C5_Development_Board
dfrobot-esp32-firebeetle-2-esp32-s3,DFRobot,FireBeetle 2 ESP32-S3,Source documentation available; dedicated specs not verified,,https://wiki.dfrobot.com/SKU_DFR0975_FireBeetle_2_Board_ESP32_S3 | https://circuitpython.org/board/firebeetle2_esp32s3/
doit-esp32-esp32-development-board,DOIT,DOIT ESP32 Development Board,Source documentation available; dedicated specs not verified,,https://www.aliexpress.us/item/2251832638296842.html | https://circuitpython.org/board/doit_esp32_devkit_v1/
doit-esp32-esp32-devkit-v1,DOIT,ESP32 DEVKIT V1,Source documentation available; dedicated specs not verified,,https://mischianti.org/doit-esp32-dev-kit-v1-high-resolution-pinout-and-specs/
double-take-labs-esp32-columbia-dsl-sensor,Double Take Labs,Columbia DSL Sensor,Source documentation available; dedicated specs not verified,,https://circuitpython.org/board/columbia-dsl-sensor/
dronecz-esp32-es3ink,dronecz,ES3ink,Source documentation available; dedicated specs not verified,,https://github.com/dronecz/es3ink | https://circuitpython.org/board/es3ink/
elecrow-esp32-crowpanel-advance-2-4-hmi-esp32-ai-display,Elecrow,CrowPanel Advance 2.4-HMI ESP32 AI Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/CrowPanel_Advance_2.4-HMI_ESP32_AI_Display.html
elecrow-esp32-crowpanel-advance-2-8-hmi-esp32-ai-display,Elecrow,CrowPanel Advance 2.8-HMI ESP32 AI Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/CrowPanel_Advance_2.8-HMI_ESP32_AI_Display.html
elecrow-esp32-crowpanel-advance-3-5-hmi-esp32-ai-display,Elecrow,CrowPanel Advance 3.5-HMI ESP32 AI Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/CrowPanel_Advance_3.5-HMI_ESP32_AI_Display.html
elecrow-esp32-crowpanel-advance-4-3-hmi-esp32-ai-display,Elecrow,CrowPanel Advance 4.3-HMI ESP32 AI Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/CrowPanel_Advance_4.3-HMI_ESP32_AI_Display.html
elecrow-esp32-crowpanel-advance-5-0-hmi-esp32-ai-display,Elecrow,CrowPanel Advance 5.0-HMI ESP32 AI Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/CrowPanel_Advance_5.0-HMI_ESP32_AI_Display.html
elecrow-esp32-crowpanel-advance-7-0-hmi-esp32-ai-display,Elecrow,CrowPanel Advance 7.0-HMI ESP32 AI Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/ESP32_Display-7.0_inch%28Advance_Series%29wiki.html
elecrow-esp32-crowpanel-advanced-esp32-p4-10-1-inch,Elecrow,CrowPanel Advanced ESP32-P4 10.1-inch,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/CrowPanel_Advanced_10.1inch_ESP32-P4_HMI_AI_Display_1024x600_IPS.html
elecrow-esp32-crowpanel-advanced-esp32-p4-5-inch,Elecrow,CrowPanel Advanced ESP32-P4 5-inch,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/CrowPanel_Advanced_5inch_ESP32-P4_HMI_AI_Display_800x480_IPS_Touch_Screen_with_WiFi_6.html
elecrow-esp32-crowpanel-advanced-esp32-p4-7-inch,Elecrow,CrowPanel Advanced ESP32-P4 7-inch,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/CrowPanel_Advanced_7inch_ESP32-P4_HMI_AI_Display_1024x600_IPS_Touch_Screen_with_WiFi6_Compatible_with_ArduinoLVGL.html
elecrow-esp32-crowpanel-advanced-esp32-p4-9-inch,Elecrow,CrowPanel Advanced ESP32-P4 9-inch,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/CrowPanel_Advanced_9inch_ESP32-P4_HMI_AI_Display_1024x600_IPS.html
elecrow-esp32-crowpanel-esp32-1-28-inch-round-display,Elecrow,CrowPanel ESP32 1.28-inch Round Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/CrowPanel_ESP32_1.28-inch_Round_Display.html
elecrow-esp32-crowpanel-esp32-e-paper-hmi-5-79-inch-display,Elecrow,CrowPanel ESP32 E-Paper HMI 5.79-inch Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/CrowPanel_ESP32_E-paper_5.79-inch_HMI_Display.html
elecrow-esp32-crowpanel-esp32-hmi-2-4-inch-display,Elecrow,CrowPanel ESP32 HMI 2.4-inch Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/esp32-display-242727-intelligent-touch-screen-wi-fi26ble-240320-hmi-display.html
elecrow-esp32-crowpanel-esp32-hmi-2-8-inch-display,Elecrow,CrowPanel ESP32 HMI 2.8-inch Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/esp32-display-282727-intelligent-touch-screen-wi-fi26ble-240320-hmi-display.html
elecrow-esp32-crowpanel-esp32-hmi-3-5-inch-display,Elecrow,CrowPanel ESP32 HMI 3.5-inch Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/esp32-display-352727-intelligent-touch-screen-wi-fi26ble-320480-hmi-display.html
elecrow-esp32-crowpanel-esp32-hmi-4-3-inch-display,Elecrow,CrowPanel ESP32 HMI 4.3-inch Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/esp32-display-432727-intelligent-touch-screen-wi-fi26ble-480272-hmi-display.html
elecrow-esp32-crowpanel-esp32-hmi-5-0-inch-display,Elecrow,CrowPanel ESP32 HMI 5.0-inch Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/esp32-display-502727-intelligent-touch-screen-wi-fi26ble-800480-hmi-display.html
elecrow-esp32-crowpanel-esp32-hmi-7-0-inch-display,Elecrow,CrowPanel ESP32 HMI 7.0-inch Display,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/esp32-display-702727-intelligent-touch-screen-wi-fi26ble-800480-hmi-display.html
elecrow-esp32-crowpanel-3-5,Elecrow,Elecrow CrowPanel 3.5,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/esp32-display-3-5-inch-hmi-display-spi-tft-lcd-touch-screen.html | https://circuitpython.org/board/elecrow_crowpanel_3.5/
elecrow-esp32-crowpanel-4-2,Elecrow,Elecrow CrowPanel 4.2,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/crowpanel-esp32-4-2-e-paper-hmi-display-with-400-300-resolution-black-white-color-driven-by-spi-interface.html/ | https://circuitpython.org/board/elecrow_crowpanel_4_2_epaper/
elecrow-esp32-esp32-wi-fi-halow-camera-board,Elecrow,ESP32 Wi-Fi HaLow Camera Board,Source documentation available; dedicated specs not verified,,https://www.elecrow.com/wiki/ESP32_Wi-Fi_HaLow_Module_with_2MP_Camera_32Mbps_High_Speed_Long-distance_transmission-915MHz.html
electronic-cats-esp32-bast-wifi,Electronic Cats,Bast Wifi,Source documentation available; dedicated specs not verified,,https://electroniccats.com/store/bast-wifi/ | https://circuitpython.org/board/electroniccats_bastwifi/
espressif-esp32-esp-eye,Espressif,ESP-EYE,Source documentation available; dedicated specs not verified,,https://www.adafruit.com/product/4095 | https://circuitpython.org/board/espressif_esp32_eye/
espressif-esp32-esp32-c3-devkit-rust-2,Espressif,ESP32-C3-DEVKIT-RUST-2,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c3-devkit-rust-2/esp32-c3-devkit-rust-2-pinlayout.png
espressif-esp32-esp32-c3-devkitc-02,Espressif,ESP32-C3-DEVKITC-02,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c3-devkitc-02/esp32-c3-devkitc-02-v1-pinout.png | https://mischianti.org/esp32-c3-devkitc-02-high-resolution-pinout-and-specs/
espressif-esp32-esp32-c3-devkitm-1,Espressif,ESP32-C3-DEVKITM-1,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c3-devkitm-1/esp32-c3-devkitm-1-v1-pinout.png
espressif-esp32-esp32-c3-devkitm-1-n4,Espressif,ESP32-C3-DevKitM-1-N4,Source documentation available; dedicated specs not verified,,https://docs.espressif.com/projects/esp-idf/en/latest/esp32c3/hw-reference/esp32c3/user-guide-devkitm-1.html | https://circuitpython.org/board/espressif_esp32c3_devkitm_1_n4/
espressif-esp32-esp32-c3-lyra-v2-0,Espressif,ESP32-C3-Lyra V2.0,Source documentation available; dedicated specs not verified,,https://docs.espressif.com/projects/esp-adf/en/latest/design-guide/dev-boards/user-guide-esp32-c3-lyra.html | https://circuitpython.org/board/espressif_esp32c3_lyra_v2/
espressif-esp32-esp32-c5-devkitc-1,Espressif,ESP32-C5-DEVKITC-1,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c5-devkitc-1/esp32-c5-devkitc-1-pin-layout_v1.1.png | https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c5-devkitc-1/esp32-c5-devkitc-1-pin-layout_v1.2.png
espressif-esp32-esp32-c5-devkitc-1-v1-1,Espressif,ESP32-C5-DEVKITC-1 v1.1,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c5-devkitc-1/esp32-c5-devkitc-1-pin-layout_v1.1.png
espressif-esp32-esp32-c5-devkitc-1-v1-2,Espressif,ESP32-C5-DEVKITC-1 v1.2,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c5-devkitc-1/esp32-c5-devkitc-1-pin-layout_v1.2.png
espressif-esp32-esp32-c5-devkitc-1-n8r8,Espressif,ESP32-C5-DevKitC-1-N8R8,Source documentation available; dedicated specs not verified,,https://docs.espressif.com/projects/esp-dev-kits/en/latest/esp32c5/esp32-c5-devkitc-1/user_guide.html | https://circuitpython.org/board/espressif_esp32c5_devkitc_1_n8r8/
espressif-esp32-esp32-c6-devkitc-1,Espressif,ESP32-C6-DEVKITC-1,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c6-devkitc-1/esp32-c6-devkitc-1-pin-layout.png | https://mischianti.org/esp32-c6-devkitc-1-high-resolution-pinout-datasheet-schema-and-specs/
espressif-esp32-esp32-c6-devkitc-1-n8,Espressif,ESP32-C6-DevKitC-1-N8,Source documentation available; dedicated specs not verified,,https://www.adafruit.com/product/5672 | https://circuitpython.org/board/espressif_esp32c6_devkitc_1_n8/
espressif-esp32-esp32-c6-devkitm-1,Espressif,ESP32-C6-DEVKITM-1,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c6-devkitm-1/esp32-c6-devkitm-1-pin-layout.png
espressif-esp32-esp32-c6-devkitm-1-n4,Espressif,ESP32-C6-DevKitM-1-N4,Source documentation available; dedicated specs not verified,,https://docs.espressif.com/projects/espressif-esp-dev-kits/en/latest/esp32c6/esp32-c6-devkitm-1/user_guide.html | https://circuitpython.org/board/espressif_esp32c6_devkitm_1_n4/
espressif-esp32-esp32-c61-devkitc-1,Espressif,ESP32-C61-DEVKITC-1,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c61-devkitc-1/esp32-c61-devkitc-1-pin-layout-v2.png | https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c61-devkitc-1/esp32-c61-devkitc-1-pin-layout.png
espressif-esp32-esp32-c61-devkitc-1-v1-0,Espressif,ESP32-C61-DEVKITC-1 v1.0,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c61-devkitc-1/esp32-c61-devkitc-1-pin-layout.png
espressif-esp32-esp32-c61-devkitc-1-v2-0,Espressif,ESP32-C61-DEVKITC-1 v2.0,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-c61-devkitc-1/esp32-c61-devkitc-1-pin-layout-v2.png
espressif-esp32-esp32-c61-devkitc-1-n8r2,Espressif,ESP32-C61-DevKitC-1-N8R2,Source documentation available; dedicated specs not verified,,https://docs.espressif.com/projects/esp-dev-kits/en/latest/esp32c61/esp32-c61-devkitc-1/user_guide.html | https://circuitpython.org/board/espressif_esp32c61_devkitc_1_n8r2/
espressif-esp32-esp32-devkitc-v4,Espressif,ESP32-DevKitC V4,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-devkitc/esp32_devkitC_v4_pinlayout.png | https://mischianti.org/esp32-devkitc-v4-high-resolution-pinout-and-specs/
espressif-esp32-esp32-devkitc-v4-wroom-32e,Espressif,ESP32-DevKitC-V4-WROOM-32E,Source documentation available; dedicated specs not verified,,https://www.adafruit.com/product/3269 | https://docs.espressif.com/projects/esp-idf/en/latest/esp32/hw-reference/esp32/get-started-devkitc.html | https://circuitpython.org/board/espressif_esp32_devkitc_v4_wroom_32e/
espressif-esp32-esp32-devkitc-ve-wrover,Espressif,ESP32-DevKitC-VE-WROVER,Source documentation available; dedicated specs not verified,,https://docs.espressif.com/projects/esp-idf/en/latest/esp32/hw-reference/esp32/get-started-devkitc.html | https://circuitpython.org/board/espressif_esp32_devkitc_v4_wrover/
espressif-esp32-esp32-devkitm-1,Espressif,ESP32-DEVKITM-1,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-devkitm-1/ESP32_DevKitM-1_pinlayout.png
espressif-esp32-esp32-h2-devkitm-1,Espressif,ESP32-H2-DEVKITM-1,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-h2-devkitm-1/esp32-h2-devkitm-1-v1.2_pinlayout.png
espressif-esp32-esp32-h2-devkitm-1-n4,Espressif,ESP32-H2-DevKitM-1-N4,Source documentation available; dedicated specs not verified,,https://espressif-docs.readthedocs-hosted.com/projects/esp-dev-kits/en/latest/esp32h2/esp32-h2-devkitm-1/user_guide.html | https://www.adafruit.com/product/5715 | https://circuitpython.org/board/espressif_esp32h2_devkitm_1_n4/
espressif-esp32-esp32-lyrat,Espressif,ESP32-LyraT,Source documentation available; dedicated specs not verified,,https://www.espressif.com/en/products/devkits/esp32-lyrat | https://circuitpython.org/board/espressif_esp32_lyrat/
espressif-esp32-esp32-p4-eye,Espressif,ESP32-P4-EYE,Source documentation available; dedicated specs not verified,,https://github.com/espressif/esp-dev-kits/blob/ab7aff2e0c171e6918c88555b700798f36caeb67/docs/_static/esp32-p4-eye/p4_board_empty_pin.png
espressif-esp32-esp32-p4-function-ev-board,Espressif,ESP32-P4-Function-EV-Board v1.5.2,Source documentation available; dedicated specs not verified,,https://docs.espressif.com/projects/esp-dev-kits/en/latest/esp32p4/esp32-p4-function-ev-board/user_guide.html | https://circuitpython.org/board/espressif_esp32p4_function_ev/ | https://dl.espressif.com/dl/schematics/esp32-p4-function-ev-board-schematics_v1.52.pdf | https://docs.espressif.com/projects/esp-dev-kits/en/latest/esp32p4/_images/esp32-p4-function-ev-board-annotated-photo-front_v1.5.2.png
espressif-esp32-esp32-p4x-function-ev,Espressif,ESP32-P4X-Function-EV,Source documentation available; dedicated specs not verified,,https://docs.espressif.com/projects/esp-dev-kits/en/latest/esp32p4/esp32-p4-function-ev-board/user_guide.html | https://circuitpython.org/board/espressif_esp32p4x_function_ev/
